cost_ratio_fn_over_fp,method_id,label,loss_total,loss_per_source,deterministic_optimal,bootstrap_probability_optimal
0.1854259989771704,paddleocr_geometry,OCR joined,64.04551380668521,0.6404551380668521,0,0.0003
0.1854259989771704,ocr_if_nonempty_else_qwen,OCR-first,71.07869782305048,0.7107869782305047,0,0.0001
0.1854259989771704,set_union,Union,199.09887789464855,1.9909887789464855,0,0.0
0.18893049608029308,set_intersection,Intersection,46.72118005143093,0.4672118005143093,1,0.9994
0.18893049608029308,paddleocr_geometry,OCR joined,64.70786375917538,0.6470786375917538,0,0.0005
0.18893049608029308,ocr_if_nonempty_else_qwen,OCR-first,71.6849758218907,0.7168497582189071,0,0.0001
0.18893049608029308,set_union,Union,199.4598410962702,1.994598410962702,0,0.0
0.19250122715283496,set_intersection,Intersection,47.585296970986064,0.47585296970986063,1,0.9993
0.19250122715283496,paddleocr_geometry,OCR joined,65.38273193188581,0.6538273193188582,0,0.0006
0.19250122715283496,ocr_if_nonempty_else_qwen,OCR-first,72.30271229744045,0.7230271229744045,0,0.0001
0.19250122715283496,set_union,Union,199.827626396742,1.99827626396742,0,0.0
0.19613944399743036,set_intersection,Intersection,48.46574544737815,0.48465745447378145,1,0.9991
0.19613944399743036,paddleocr_geometry,OCR joined,66.07035491551434,0.6607035491551434,0,0.0008
0.19613944399743036,ocr_if_nonempty_else_qwen,OCR-first,72.93212381155544,0.7293212381155544,0,0.0001
0.19613944399743036,set_union,Union,200.20236273173532,2.002023627317353,0,0.0
0.19984642207541667,set_intersection,Intersection,49.36283414225083,0.49362834142250833,1,0.9991
0.19984642207541667,paddleocr_geometry,OCR joined,66.77097377225374,0.6677097377225374,0,0.0008
0.19984642207541667,ocr_if_nonempty_else_qwen,OCR-first,73.57343101904709,0.735734310190471,0,0.0001
0.19984642207541667,set_union,Union,200.58418147376793,2.0058418147376793,0,0.0
0.20362346095397738,set_intersection,Intersection,50.27687755086252,0.5027687755086252,1,0.9989
0.20362346095397738,paddleocr_geometry,OCR joined,67.48483412030173,0.6748483412030173,0,0.001
0.20362346095397738,ocr_if_nonempty_else_qwen,OCR-first,74.22685874503809,0.7422685874503808,0,0.0001
0.20362346095397738,set_union,Union,200.97321647825967,2.0097321647825965,0,0.0
0.20747188476173523,set_intersection,Intersection,51.20819611233993,0.5120819611233993,1,0.9986
0.20747188476173523,paddleocr_geometry,OCR joined,68.21218621996796,0.6821218621996796,0,0.0013
0.20747188476173523,ocr_if_nonempty_else_qwen,OCR-first,74.8926360637802,0.748926360637802,0,0.0001
0.20747188476173523,set_union,Union,201.36960413045873,2.0136960413045872,0,0.0
0.21139304265295633,set_intersection,Intersection,52.15711632201543,0.5215711632201543,1,0.9984
0.21139304265295633,paddleocr_geometry,OCR joined,68.95328506140875,0.6895328506140875,0,0.0015
0.21139304265295633,ocr_if_nonempty_else_qwen,OCR-first,75.57099637896144,0.7557099637896144,0,0.0001
0.21139304265295633,set_union,Union,201.7734833932545,2.017734833932545,0,0.0
0.2153883092805277,set_intersection,Intersection,53.123970845887705,0.531239708458877,1,0.9981
0.2153883092805277,paddleocr_geometry,OCR joined,69.70839045401974,0.6970839045401973,0,0.0018
0.2153883092805277,ocr_if_nonempty_else_qwen,OCR-first,76.2621775055313,0.762621775055313,0,0.0001
0.2153883092805277,set_union,Union,202.18499585589436,2.021849958558944,0,0.0
0.2194590852778733,set_intersection,Intersection,54.10909863724534,0.5410909863724533,1,0.9978
0.2194590852778733,paddleocr_geometry,OCR joined,70.47776711751806,0.7047776711751805,0,0.002
0.2194590852778733,ocr_if_nonempty_else_qwen,OCR-first,76.96642175307208,0.7696642175307208,0,0.0002
0.2194590852778733,set_union,Union,202.60428578362095,2.0260428578362095,0,0.0
0.22360679774997896,set_intersection,Intersection,55.11284505549491,0.5511284505549491,1,0.9976
0.22360679774997896,paddleocr_geometry,OCR joined,71.26168477474602,0.7126168477474601,0,0.0022
0.22360679774997896,ocr_if_nonempty_else_qwen,OCR-first,77.68397601074636,0.7768397601074636,0,0.0002
0.22360679774997896,set_union,Union,203.03150016824785,2.0303150016824785,0,0.0
0.2278329007736969,set_intersection,Intersection,56.135561987234645,0.5613556198723465,1,0.9974
0.2278329007736969,paddleocr_geometry,OCR joined,72.06041824622872,0.7206041824622872,0,0.0024
